id,url,date,keywords,mentions,lead,sentiment_raw,sentiment_label
667333,https://www.rtvslo.si/sport/sportni-sos/evenepoel-bi-sel-rad-po-poti-bugna-merckxa-hinaulta/667333,2023-05-08 10:00:00,"Dirka po Italiji, start, cilj, rožnata majica",Costante Girardengo,"Remco Evenepoel ima možnost, da postane šele peti kolesar, ki bi vodil prav po vseh etapah Dirke po Italiji. A do Rima ga čaka še veliko kilometrov, predvsem pa kolesarjev, ki imajo svojo načrte, med njimi je seveda tudi Primož Roglič.",0.0,neutral
667744,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/sprint-v-neaplju-dobil-pedersen-roglic-15-km-pred-ciljem-menjal-kolo/667744,2023-05-11 12:45:00,"Dirka po Italiji, 6. etapa, Neapelj, Roglič, Evenepoel","Alexandre Delettre, Francesco Gavazzi, Simon Clarke, Charlie Quarterman, Fernando Gaviria, Jonathan Milan, Pascal Ackermann, Remca Evenepoela.,  Andreas Leknessund","Mads Pedersen (Trek Segafredo) je zmagovalec 6. etape Dirke po Italiji. Danski kolesar je bil najmočnejši v sprintu v Neaplju, potem ko sta bila ubežnika ujeta 300 metrov pred ciljem. Primož Roglič je bil z istim časom kot zmagovalec 44.",0.4082893133163452,positive
668098,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/evenepoel-za-las-zmagal-proti-roglicu-pa-pridobil-le-17-sekund/668098,2023-05-14 11:00:00,"Dirka po Italiji, 9. etapa, kronometer",,"Na Dirki po Italiji je Remco Evenepoel dobil tudi drugo vožnjo na čas. Belgijec je za sekundo prehitel Gerainta Thomasa, zelo dobro pa je s kronometrom opravil tudi Primož Roglič, ki je bil na šestem mestu počasnejši 17 sekund.",0.0,neutral
667584,https://www.rtvslo.si/sport/sportni-sos/sos-odmev/hvastija-roglic-mora-ustrasiti-evenepoela-in-ne-cakati-na-zadnji-teden/667584,2023-05-10 06:13:00,"Dirka po Italiji, Giro 2023, Primož Roglič, Remco Evenepoel, Martin Hvastija, podkast, SOS odmev","Soudal Quickstep, Martin Hvastija, Andreas Leknessund, Remco Evenepoel","Po prvi gorski etapi 106. Dirke po Italiji se je Remco Evenepoel znebil majice vodilnega, a ima lepo prednost pred prvim izzivalcem. Primož Roglič s podhranjeno ekipo, a taktično zrelostjo je na preži. Prve štiri etape Gira 2023 komentira Martin Hvastija.",0.0,neutral
668075,https://www.rtvslo.si/sport/citat-za-prebrat/geraint-thomas-o-uspesnem-napadu-primoza-roglica/668075,2023-05-13 21:13:00,"Geraint Thomas, Primož Roglič, Daniel Friebe, Dirka po Italiji, Giro","Geraint Thomas, Primoža Rogliča, Daniel Friebe","Ni slabo za fanta s covidom. Včeraj mi je rekel, da je imel covid ...",0.0,neutral
667472,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/leknessund-z-drugim-mestom-do-roznate-majice-pri-jumbu-vismi-zadovoljni-z-roglicevim-dirkanjem/667472,2023-05-09 09:41:00,"Dirka po Italiji, Giro 2023, Primož Roglič, Remco Evenepoel, Aurelien Paret-Peintre, Andreas Leknessund","Primožem Rogličem, Marc Reef, Colle Molella, Remcu Evenepoelu, Knutu Knudsenu, Jan Tratnik","Francoz Aurelien Paret-Peintre (AG2R Citroën) je zmagal na prvi razgibani etapi letošnje Dirke po Italiji. Drugo mesto je zasedel Norvežan Andreas Leknessund (DSM) in s tem oblekel rožnato majico, saj je glavnina z Remcom Evenepoelom zaostala dve minuti.",0.0,neutral
668005,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/roglic-napadel-na-zadnjem-vzponu-in-pridobil-14-sekund-proti-zivcnemu-evenepoelu/668005,2023-05-13 09:29:00,"Dirka po Italiji, 8. etapa, Primož Roglič, Remco Evenepoel, Giro"," Andreas Leknessund, Remco Evenepoel , Geraint Thomas, Ben Healy, Derek Gee, Filippo Ganna","Na neugodni 8. etapi Dirke po Italiji med Ternijem in Fossombronejem, ki je imela v zadnji četrtini tri vzpone z naklonom do skoraj 20 odstotkov, je po samostojnem pobegu zmagal Ben Healy. Primož Roglič je pridobil 14 sekund proti Remcu Evenepoelu.",0.0,neutral
667701,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/neverjetna-sreca-slovenca-potolcenega-belgijca-pa-cakajo-tezki-dnevi/667701,2023-05-10 20:18:00,"Dirka po Italiji, Giro 2023, Primož Roglič, Remco Evenepoel","Primož Roglič, Remco Evenepoel, Toon Cruyt, Louis Vervaeke, Alex Kirsch, Koen Bouwman, Edoardo Affini, Jay Vine","Primož Roglič se je mojstrsko rešil padca dva kilometra pred ciljem, kjer je po tleh kot prvi zgrmel svetovni prvak. Remco Evenepoel: ""Vse me zelo boli, bomo videli."" Nič ni zlomljenega, a zato je svetovni prvak staknil velik hematom na desni strani.",0.0,neutral
667613,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/evenepoel-dvakrat-na-tleh-roglic-enkrat-sprint-v-salernu-pa-grovesu/667613,2023-05-10 10:12:00,"Dirka po Italiji, Giro, 5. etapa, Primož Roglič","Primož Roglič, Remco Evenepoel, Kaden Groves, Mark Cavendish, Thibaut Pinot, Remco Evenepoel, Andreas Leknesund, Remcom Evenepoelom, Primožem Rogličem, Martin Hvastija, Dylan Groenewegen, Egana Bernala","Dež na jugu Italije je poskrbel za neprijetno 5. etapo Dirke po Italiji. Remco Evenepoel je padel na začetku in prav na koncu dneva, 7 km pred ciljem se je zapletel tudi Primož Roglič. Sprint razredčene glavnine je dobil Avstralec Kaden Groves.",0.0,neutral
667643,https://www.rtvslo.si/sport/sportni-sos/tadej-pogacar-in-porast-gledanosti-dirke-po-franciji/667643,2023-05-12 12:26:00,"Dirka po Franciji, Tour, Tadej Pogačar",Tadeja Pogačarja,"Vse večji uspehi slovenskih kolesarjev na Dirki po Franciji se odražajo tudi po vse večji gledanosti, ki je vrhunec doživela v zadnjih treh letih, ko je Tadej Pogačar vselej osvojil prvo ali drugo mesto. Prav Pogačar nam je tokrat zastavil vprašanje.",0.511593222618103,positive
667895,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/dolgcas-namesto-ognjemeta-roglic-na-petem-mestu-takoj-za-evenepoelom/667895,2023-05-12 11:07:00,"Gran Sasso d'Italia, Capua–Campo Imperatore, 7. etapa, Giro 2023, Dirka po Italiji, Primož Roglič, Remco Evenepoel, Davide Bais",,"Veliko je bilo govora o prvi gorski etapi 106. Dirke po Italiji, ki je s končnim vzponom na Gran Sasso prvič pogledala čez 2000 metrov višine, toda kapetani si niso pretegnili nog. V ospredju je bila tako trojica ubežnikov, etapo je dobil Davide Bais.",0.0,neutral
668141,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/vecerni-sok-v-karavani-evenepoel-zaradi-covida-koncal-dirko-po-italiji/668141,2023-05-14 22:00:00,"Primož Roglič, Remco Evenepoel, Dirka po Italiji, Giro, kronometer, vožnja na čas","Primoža Rogliča, Geraint Thomas, Joao Almeida,  Marc Reef, David Črmelj,  Edoardo Affini, Crans Montani","Zmagovalec nedeljskega kronometra in vodilni v skupnem seštevku Remco Evenepoel je zaradi koronavirusa končal Dirko po Italiji, je pozno zvečer sporočila njegova ekipa Soudal Quick Step. ""Resnično mi je žal, da moram zapustiti Giro,"" je povedal Belgijec.",0.0,neutral
668136,https://www.rtvslo.si/sport/nogomet/spansko-nogometno-prvenstvo/barca-z-zmago-na-mestnem-derbiju-ze-postala-spanski-prvak/668136,2023-05-14 20:31:00,"La liga, Barcelona, Real Madrid, Atletico Madrid","34. krog:, REAL MADRID","Štiri kroge pred koncem so nogometaši Barcelone že osvojili La ligo, potem ko so na mestnem obračunu s 4:2 v gosteh odpravili Espanyol. Medtem se je zgodila sprememba tik pod vrhom, saj je drugi znova madridski Real.",0.0,neutral
668173,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/zakaj-so-v-quickstepu-hiteli-z-novico-o-evenepoelu/668173,2023-05-15 09:48:00,"Thomas, Roglič, Koronavirus, Evenepoel, Giro",,"Po odhodu vodilnega Remca Evenepoela, ki je moral Giro zapustiti zaradi težav s covidom-19, so se karte za končno zmago popolnoma premešale. Prvi favorit je zdaj Primož Roglič.",0.0,neutral
668306,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/cort-slavil-po-dolgem-begu-trojice-za-kapetani-dezeven-in-mrzel-dan/668306,2023-05-16 10:00:00,"Dirka po Italiji, Giro, Primož Roglič","Magnus Cort, Derek Gee, Alessandro De, Geraint Thomas, Primož Roglič, Derek Gee, Magnus Cort, Aleksandr Vlasov, Jay Vine","V mrazu in dežju 10. etape je uspel beg trojice ubežnikov. Troboj za etapno zmago je dobil Danec Magnus Cort. Primož Roglič je preživel neprijeten, a miren dan v glavnini. V vodilni deseterici je prišlo do dveh sprememb: Vlasov je odstopil, Vine pa padel.",0.0,neutral
668180,https://www.rtvslo.si/sport/sportni-sos/sos-odmev/hvastija-remco-se-boji-resnici-pogledati-v-oci/668180,2023-05-15 12:05:00,"Dirka po Italiji, Giro, podkast, SOS-odmev, Primož Roglič, Remco Evenepoel","Slavko Jerič, Toni Gruden, Martina Hvastijo","""Odstop Remca Evenepoela ne spremeni prav veliko. Takoj po kronometru mi je bilo jasno, da Primožu Rogliču ni več glavni tekmec za končno zmago, ampak sta to Geoghegan Hart in Geraint Thomas,"" je novico tedna na Giru komentiral Martin Hvastija. ",0.0,neutral
668465,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/geoghegan-hart-zaradi-zlomljenega-kolka-koncal-dirko-padla-tudi-thomas-in-roglic-zmaga-ackermannu/668465,2023-05-17 11:45:00,"Dirka po Italiji, kolesarstvo, Giro","Oscar Rodriguez, Geraint Thomas, Pavel Sivakov, Primož Roglič, Jaijem Hindleyjem, Remco Evenepoel, Aleksandr Vlasov, Thomas Champion, Filippo Magli, Laurenz Rex, Aleksander Konjičev, Veljko Stojnić, Primož Roglič, Koena Bouwmana, Geraint Thomas, Pavel Sivakov, Oscar Rodriguez, Edoarda Affinija, Filippo Zana, Mads Pedersen, Mark Cavendish, Pascal Ackermann, Jonathan Milan, Remco Evenepoel, Jan Hirt, Josef Cerny, Louis Vervaeke, Mattia Cattaneo, Toon Cruyt, Andrea Vendrame, Stefano Gandin, Natnael Tesfatsion","11. etapa Dirke po Italiji je postregla s številnimi odstopi. Novi koronavirus je zdesetkal ekipo Soudal Quick Step, zaradi posledic padca je odstopil eden izmed favoritov Tao Geoghegan Hart (Ineos), zmagal pa je Pascal Ackermann (UAE Emirates).",0.0,neutral
667000,https://www.rtvslo.si/sport/vlada-bo-v-petih-letih-namenila-150-milijonov-za-sportno-infrastrukturo/667000,2023-05-04 14:50:00,"Matjaž Han, FŠO, Bloudkove nagrade",,"Vlada je na seji sprejela program naložb v športno infrastrukturo, v petih letih bo na voljo 150 milijonov evrov, je na novinarski konferenci povedal minister za gospodarstvo, turizem in šport Matjaž Han. ",0.0,neutral
668239,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/na-giro-se-vracajo-covidne-omejitve-in-maske/668239,2023-05-15 16:08:00,"Dirka po Italiji, covidne omejitve, Remco Evenepoel, nošenje mask",,"Potem ko je Remco Evenepoel zaradi covida zapustil Dirko po Italiji, organizatorji dirke uvajajo vrnitev nekaterih omejitev, kot jih je karavana poznala lani in predlani.",0.0,neutral
668641,https://www.rtvslo.si/sport/kolesarstvo/dirka-po-italiji/jan-polanc-pravi-da-se-bo-zdaj-zacel-pravi-giro/668641,2023-05-18 15:11:00,"Jan Polanc, Giro, Dirka po Italiji","Jan Polanc, Igorju Tomincu,  Luki Petriču","Nori Giro tudi letos upravičuje svoj sloves. Konec uvodnega tedna je odstopil Remco Evenepoel, sredi drugega še Tao Geoghegan Hart. Primož Roglič ima vse manj konkurentov, vse bolj pomembno pa je ostati na kolesu in se izogibati poškodbam.",0.0,neutral
